pre_application_distribution,planning_level,public_works_level,fire_level,special_zoning_level,agency_referral_level,n_runs_proxy,seed,completed_permits,mean_total_days,mean_application_to_ready_days,planning_to_ready_n,debris_blocking_wait_count,debris_blocking_wait_share,debris_blocking_wait_mean_days,debris_blocking_wait_median_days,debris_blocking_wait_max_days,median_total_days,std_total_days,min_total_days,max_total_days,mean_wait_days,mean_service_days,county_review_mean,applicant_mean,debris_mean,step_wait_mean__epa_debris,step_service_mean__epa_debris,step_wait_mean__usace_debris,step_service_mean__usace_debris,step_wait_mean__pre_application_activities,step_service_mean__pre_application_activities,step_wait_mean__applicant_revisions,step_service_mean__applicant_revisions,step_wait_mean__planning,step_service_mean__planning,step_wait_mean__agency_referral,step_service_mean__agency_referral,step_wait_mean__special_zoning,step_service_mean__special_zoning,step_wait_mean__public_works,step_service_mean__public_works,step_wait_mean__fire_review,step_service_mean__fire_review
lognormal_60,0.5,1.0,1.5,0.5,1.5,4.5,46.5,1200.0,159.04355998351724,89.64431071871635,1200.0,0.2,0.0001666666666666667,0.6251174462845434,0.6251174462845434,0.6251174462845434,149.03597686422785,56.028047438112026,50.12463194999208,519.8067040169806,11.328621630524434,172.3812350068981,35.91061637685773,132.97167157250266,14.827568688062124,3.1644483433704003,1.0051137242043549,8.164173287154034,2.4938333333333333,0.0,69.39924926480087,0.0,63.5724223077018,0.0,3.4065266004621777,0.0,11.593433329430509,0.0,5.610891850863551,0.0,8.320007625120782,0.0,6.979756970980726
lognormal_60,0.5,0.5,1.5,1.0,1.0,4.5,46.5,1200.0,159.23434620972597,89.8350969449251,1200.0,0.5,0.00041666666666666664,2.9590811860326625,2.9590811860326625,2.9590811860326625,147.88446338009015,59.77033543228691,41.880259214892526,606.7421946516919,11.319875704909602,170.3192494488864,33.92452388999621,132.89787866810022,14.816722595699556,3.1666650869245867,1.0070968907899522,8.153210617985014,2.48975,0.0,69.39924926480086,0.0,63.49862940329937,0.0,3.3988417115129694,0.0,7.69481034019072,0.0,11.674595889336947,0.0,4.152214618038804,0.0,7.004061330916772
lognormal_60,1.5,1.0,1.0,0.5,0.5,4.5,46.5,1200.0,159.2626992302806,89.86344996547972,1200.0,0.2,0.0001666666666666667,0.24979419703509578,0.24979419703509578,0.24979419703509578,151.31934988491224,50.623835757813055,51.86889283643603,498.1950827910847,11.519452317936961,168.98091813055527,32.841269699864895,132.8263293156035,14.832771433023833,3.167414641397002,1.0060794324950575,8.164610692465109,2.4946666666666664,0.0,69.39924926480087,0.0,63.42708005080264,0.18742698407485237,10.214497077529133,0.0,3.814003353719824,0.0,5.6826180095804055,0.0,8.315718860475602,0.0,4.627005414485086
lognormal_60,0.5,1.0,0.5,1.0,1.0,4.5,46.5,1200.0,159.29279229159863,89.89354302679776,1200.0,0.4,0.0003333333333333334,1.5156667662412602,1.5156667662412602,1.7003524281418685,147.74214700872207,59.048148098537524,43.29243516162829,561.4435165942189,11.330527035669549,169.67103957993817,33.10390548321514,133.06983568678623,14.827825445606356,3.1602089730903353,1.0047984099368068,8.170318062579215,2.4925,0.0,69.39924926480084,0.0,63.67058642198538,0.0,3.402255845741648,0.0,7.801529553769669,0.0,11.239138963471868,0.0,8.310752021974924,0.0,2.3502290982570253
lognormal_60,1.0,1.5,1.0,0.5,0.5,4.5,46.5,1200.0,159.43892659822296,90.03967733342208,1200.0,0.5,0.00041666666666666675,1.6984966318309092,1.6984966318309092,2.0015989098670297,151.6003484588511,50.42657059375638,45.30687402283928,496.2626100155552,11.316719285783734,169.94293316565637,33.60759233159863,132.83736685697178,14.814693262869687,3.165385916989277,1.006307310419287,8.151333368794454,2.4916666666666667,0.0,69.39924926480087,0.0,63.43811759217093,0.0,6.795762416151,0.0,3.7702840736074656,0.0,5.842598062553693,0.0,12.495380092866942,0.0,4.703567686419537
lognormal_60,1.0,1.0,0.5,0.5,1.5,4.5,46.5,1200.0,159.68334020832248,90.28409094352162,1200.0,0.3,0.00025,0.4277651888809434,0.4277651888809434,0.4277651888809434,149.21640896469182,56.38531348242562,46.26530321556639,525.2044332882493,11.318852377087675,170.81235909172176,34.41741686776918,132.8997635763397,14.814031024700572,3.1587197682678587,1.002511980946232,8.160132608819819,2.4926666666666666,0.0,69.39924926480087,0.0,63.500514311538836,0.0,6.805553746234314,0.0,11.14613617594949,0.0,5.786679773991761,0.0,8.35032988956437,0.0,2.3287172820292357
lognormal_60,0.5,0.5,1.0,1.0,1.5,4.5,46.5,1200.0,159.6913062420936,90.29205697729272,1200.0,0.6,0.0005,2.3003605468853445,2.3003605468853445,2.9844354773277226,146.39203029498105,63.91060334788425,43.233173057469514,604.3905585305913,11.333732518620153,171.18472414732707,35.08725972788979,132.59919862671273,14.831998311344682,3.1642743767387715,1.004849126057862,8.169458141881384,2.4934166666666666,0.0,69.39924926480087,0.0,63.19994936191186,0.0,3.396610282106986,0.0,11.354768246388012,0.0,11.487776765073725,0.0,4.1653233053691725,0.0,4.682781128951893
lognormal_60,0.5,1.0,1.5,1.0,0.5,4.5,46.5,1200.0,159.8096268604266,90.4103775956257,1200.0,0.1,8.333333333333334e-05,0.3917388941782498,0.3917388941782498,0.3917388941782498,148.80770632876525,57.369258706636415,51.003384810721535,545.3873342228914,11.34005216228453,170.415775040162,34.13426717649711,132.7805860666729,14.840973959276543,3.1630784522266757,1.004924803611822,8.176970703438043,2.496,0.0,69.39924926480086,0.0,63.381336801871996,0.0,3.404349012532445,0.0,3.830980727178818,0.0,11.529757419271302,0.0,8.337644361012572,3.006619810374644e-06,7.031532649882166
lognormal_60,1.0,0.5,1.0,1.0,1.0,4.5,46.5,1200.0,159.81302927054773,90.41378000574686,1200.0,0.3,0.00025,2.053888749710243,2.053888749710243,2.053888749710243,148.25557732859426,59.86909542171236,41.094839444179186,597.607793093886,11.322483036810473,170.45649600713116,34.313969802773144,132.6439325053824,14.821076735786097,3.164085417106087,1.0060936989756213,8.158397619704392,2.4925,0.0,69.39924926480086,0.0,63.24468324058152,0.0,6.795618419284651,0.0,7.712242661010393,0.0,10.998405229643538,0.0,4.153899818008057,0.0,4.653803674826506
lognormal_60,1.5,0.5,0.5,0.5,1.5,4.5,46.5,1200.0,159.94306543321193,90.54381616841104,1200.0,0.5,0.00041666666666666675,0.8173405559454039,0.8173405559454039,1.2558424808341442,149.08600170497888,57.77452050148438,46.811352657199784,574.0341645640649,11.540654447674152,170.55192915075813,34.287025391726345,132.95687107489223,14.84868713181371,3.1670777127799647,1.0056332510532102,8.177726167980536,2.49825,0.0,69.39924926480086,0.0,63.55762181009138,0.19585056691365033,10.215549423000638,0.0,11.624500979196947,0.0,5.746490454089846,0.0,4.159332877450615,0.0,2.3453010910746475
lognormal_60,1.5,0.5,1.5,0.5,1.0,4.5,46.5,1200.0,160.01315870724488,90.61390944244403,1200.0,0.3,0.00025,1.191900436083209,1.191900436083209,1.191900436083209,151.31922314753533,52.559122200012744,46.82570100763211,521.7367382921749,11.53208754508906,170.90792061168014,34.77337769089513,132.83647524372435,14.830155222149699,3.16846142850912,1.0051898725446438,8.16133725442927,2.495166666666667,0.0,69.39924926480086,0.0,63.43722597892348,0.20186965547409966,10.209166352502056,0.0,7.565595263492855,0.0,5.660202439431716,0.0,4.173943464836677,0.0004192066765725985,6.962181308481158
lognormal_60,0.5,1.0,1.0,1.0,1.0,4.5,46.5,1200.0,160.093072353966,90.69382308916512,1200.0,0.8,0.0006666666666666668,2.717286004856951,2.9266335409627144,3.3808966566200924,148.7273180735482,59.46421416385276,42.722692430067454,579.2183545558524,11.338480029868567,171.7542976718512,35.3399388694642,132.9180410772339,14.834797755021663,3.159534729930736,1.003734391819762,8.178945299937832,2.492583333333333,0.0,69.39924926480084,0.0,63.51879181243303,0.0,3.3968610636577616,0.0,7.528410935473187,0.0,11.489448732644206,0.0,8.306618044987626,0.0,4.618600092701423
lognormal_60,1.0,1.0,0.5,1.0,0.5,4.5,46.5,1200.0,160.20449702346792,90.80524775866705,1200.0,0.3,0.00025,0.4277651888809434,0.4277651888809434,0.4277651888809434,149.47878961467254,57.52814048843252,46.288056066091734,563.9548973509947,11.318710585727858,168.8898807396102,32.565717407873066,132.83040135079085,14.812472566674092,3.158719768267858,1.002511980946232,8.159990817460002,2.49125,0.0,69.39924926480086,0.0,63.43115208598999,0.0,6.802602236196845,0.0,3.8141888719279358,0.0,11.258691171256162,0.0,8.347928680730432,0.0,2.342306447761696
lognormal_60,1.5,0.5,0.5,1.0,0.5,4.5,46.5,1200.0,160.21309312113712,90.81384385633626,1200.0,0.5,0.00041666666666666675,0.8052008287091518,0.8052008287091518,1.243702753597892,149.75192407006878,57.316868499648685,45.3142345394313,534.4336128712484,11.542115140390976,168.31901828322708,32.20718500303347,132.80677935375243,14.847169066832162,3.1670777127799643,1.0056332510532102,8.176541436332325,2.497916666666667,0.0,69.39924926480084,0.0,63.40753008895157,0.19849599127868914,10.203004220577741,0.0,3.763973558343511,0.0,11.523160426580947,0.0,4.164015241455273,0.0,2.354535564797306
lognormal_60,1.0,0.5,1.5,1.0,0.5,4.5,46.5,1200.0,160.28810057434094,90.88885130954006,1200.0,0.4,0.0003333333333333334,0.902704164828803,0.902704164828803,0.946520784736073,149.53373700952542,57.372208165418996,42.286314889337724,522.6435262635364,11.312718630346293,169.51904138150755,33.33984830238317,132.68228142632412,14.809630283146552,3.1630987281738676,1.0061616528002595,8.149619902172427,2.49075,0.0,69.39924926480087,0.0,63.283032161523224,0.0,6.794768260110128,0.0,3.903923844180928,0.0,11.493497976394284,0.0,4.154111453550958,0.0,6.9935467681468735
lognormal_60,0.5,1.5,0.5,0.5,1.5,4.5,46.5,1200.0,160.29806933723538,90.89882007243449,1200.0,0.1,8.333333333333334e-05,0.9766569624780864,0.9766569624780864,0.9766569624780864,149.83520655703,56.79992360285637,50.46138921391444,530.2060993146281,11.33810134523156,171.66010028565523,35.422885440238076,132.737925182252,14.837391008396683,3.1619092838729417,1.0048729964984529,8.176192061358625,2.494416666666667,0.0,69.39924926480087,0.0,63.33867591745114,0.0,3.400307696312537,0.0,11.412698129658,0.0,5.81435424340014,0.0,12.436396018297044,0.0,2.3591293525703487
lognormal_60,0.5,0.5,1.0,1.5,0.5,4.5,46.5,1200.0,160.48682283617808,91.08757357137719,1200.0,0.4,0.0003333333333333334,2.0017580697059003,2.0017580697059003,2.4642595731071077,145.99050573259808,66.06834428039096,43.28165272401323,635.7853394610668,11.334804678240122,169.3453466296301,33.42436221971663,132.42146861718894,14.834320470964652,3.164274376738773,1.0048491260578618,8.170530301501351,2.4946666666666664,0.0,69.39924926480082,0.0,63.022219352388035,0.0,3.396015901678549,0.0,3.856208036274989,0.0,17.33263067554656,0.0,4.15014044933644,0.0,4.689367156880088
lognormal_60,1.0,1.0,1.0,0.5,1.5,4.5,46.5,1200.0,160.52383404336237,91.1245847785615,1200.0,0.1,8.333333333333334e-05,0.9506168577551058,0.9506168577551058,0.9506168577551058,149.75294464713528,57.0929204545737,49.84475109851409,575.9356745232742,11.343544444080036,173.1527000315748,36.98004327129916,132.67065937750505,14.84554182685065,3.1635290296114227,1.0063307161039448,8.180015414468617,2.4956666666666667,0.0,69.39924926480083,0.0,63.27141011270412,0.0,6.79061519514363,0.0,11.462912901574397,0.0,5.668712907915321,0.0,8.316036155787359,0.0,4.74176611087846
lognormal_60,1.0,1.5,1.5,0.5,0.5,4.5,46.5,1200.0,160.55767149366386,91.15842222886299,1200.0,0.1,8.333333333333334e-05,0.21658613332978333,0.21658613332978333,0.21658613332978333,152.8537290658839,50.44275076089897,48.60846430017268,497.7882959448119,11.327758098470426,172.1578160535081,35.76054869494525,132.8972087401101,14.827816716923177,3.16657297705006,1.0073086184527509,8.161185121420367,2.49275,0.0,69.39924926480087,0.0,63.49795947530923,0.0,6.800126784011861,0.0,3.8350949702259998,0.0,5.700353483105469,0.0,12.455852964646041,0.0,6.969120492955886
lognormal_60,0.5,0.5,0.5,1.5,1.0,4.5,46.5,1200.0,160.8317874697709,91.43253820497002,1200.0,0.3,0.00025,0.4218180685141871,0.4218180685141871,0.5302538163804428,144.86142359317031,68.7774968563716,41.66644310211414,641.116569139044,11.336027983655482,170.8989647530638,34.407464738386366,132.99224548466032,14.835282513672592,3.1646149062207627,1.0055878633504425,8.171413077434718,2.493666666666667,0.0,69.39924926480089,0.0,63.59299621985947,0.0,3.404112018900019,0.0,7.6640925060849625,0.0,16.821186625143035,0.0,4.165912125764689,0.0,2.352161462493658
lognormal_60,1.0,1.5,0.5,0.5,1.0,4.5,46.5,1200.0,160.83851247951114,91.43926321471027,1200.0,0.1,8.333333333333334e-05,1.067830404236338,1.067830404236338,1.067830404236338,151.96073543736688,52.62421635147314,49.69986746607066,513.4451495579957,11.330334369608618,171.37497064084727,34.8579357013352,133.01719133905792,14.830177970062763,3.167887411262543,1.0053436004541452,8.162446958346075,2.4945,0.0,69.39924926480086,0.0,63.61794207425705,0.0,6.794536899669501,0.0,7.560261686219794,0.0,5.68411712361762,0.0,12.46793798707285,0.0,2.351082004755441
lognormal_60,1.5,1.0,0.5,0.5,1.0,4.5,46.5,1200.0,160.9174556753034,91.51820641050251,1200.0,0.0,0.0,0.0,0.0,0.0,151.93984296973514,52.999262570156134,49.697827324144626,484.62275406136257,11.535900683248911,171.08666174200386,34.57018314255957,133.2143701655117,14.838009117181485,3.164555096663199,1.0037159543202447,8.173904732864713,2.495833333333333,0.0,69.39924926480087,0.0,63.81512090071082,0.19744085372100312,10.213655546631012,0.0,7.6108379345040955,0.0,5.874769575291316,0.0,8.349720594747463,0.0,2.3237586376646826
lognormal_60,1.5,1.0,1.5,0.5,0.5,4.5,46.5,1200.0,160.96167062446958,91.5624213596687,1200.0,0.0,0.0,0.0,0.0,0.0,152.7503503862681,50.914393397189926,55.417927376764645,488.8568990855121,11.517306541199712,171.26639649327046,35.21227624112775,132.74966322366447,14.82176356967797,3.169238835609594,1.0058250735015775,8.153199660566798,2.4935,0.0,69.39924926480086,0.0,63.35041395886359,0.19431441690868168,10.216885854533219,0.0,3.746897962723202,0.0,5.814737896788548,0.0,8.297140908150638,0.0005536281146393698,6.9417455739088165
lognormal_60,0.5,1.5,0.5,1.0,0.5,4.5,46.5,1200.0,160.98609153296778,91.58684226816689,1200.0,0.2,0.0001666666666666667,2.3615206525583163,2.3615206525583163,2.3615206525583163,150.4895441911089,57.310768188089106,46.49628147636359,574.4520354139629,11.330419636238783,169.758546930336,33.32848348015932,132.9303758316265,14.830107254788965,3.162318432237442,1.005437618550181,8.168101204001347,2.49425,0.0,69.39924926480089,0.0,63.53112656682563,0.0,3.401651211803953,0.0,3.8621754069364393,0.0,11.261789484681376,0.0,12.442411164571036,0.0,2.360456212166516
lognormal_60,0.5,1.5,1.0,0.5,1.5,4.5,46.5,1200.0,161.05850625016842,91.65925698536755,1200.0,0.1,8.333333333333334e-05,0.12890150821615692,0.12890150821615692,0.12890150821615692,150.56423709274335,56.556188333128055,44.82133883698932,542.9456907993815,11.338557046952715,174.1534398237448,37.652445515910486,133.00157836916546,14.837972985621576,3.1613417455788566,1.0044159386688618,8.177215301373861,2.495,0.0,69.39924926480087,0.0,63.60232910436461,0.0,3.398288491305872,0.0,11.37807056397491,0.0,5.715303211303524,0.0,12.478907553259038,0.0,4.68187569606714
lognormal_60,1.0,1.0,1.0,1.0,0.5,4.5,46.5,1200.0,161.30847102523563,91.90922176043475,1200.0,0.1,8.333333333333334e-05,0.9506168577551058,0.9506168577551058,0.9506168577551058,150.88274971186016,57.46871899914497,50.72152704685024,529.9014197132665,11.342264157653137,171.22575254521308,35.08766840042008,132.63667009535573,14.843678207090415,3.163529029611424,1.0063307161039448,8.178735128041714,2.4950833333333335,0.0,69.39924926480084,0.0,63.237420830554825,0.0,6.799455172956648,0.0,3.7198190175845567,0.0,11.543157267955348,0.0,8.334299880524721,0.0,4.690937061398804
lognormal_60,1.5,1.0,1.0,0.5,1.0,4.5,46.5,1200.0,161.37612453972275,91.97687527492187,1200.0,0.2,0.0001666666666666667,0.24979419703509578,0.24979419703509578,0.24979419703509578,152.83351080613147,53.02474080671516,51.86889283643603,508.9489685815637,11.519452317936961,172.7949214842751,36.65527305358472,132.8263293156035,14.832771433023833,3.1674146413970026,1.0060794324950575,8.164610692465107,2.4946666666666664,0.0,69.39924926480086,0.0,63.42708005080262,0.18742698407485242,10.214497077529133,0.0,7.628006707439648,0.0,5.6826180095804055,0.0,8.315718860475602,0.0,4.627005414485087
lognormal_60,1.0,1.5,1.0,0.5,1.0,4.5,46.5,1200.0,161.4560555745736,92.05680630977274,1200.0,0.5,0.00041666666666666675,1.6984966318309092,1.6984966318309092,2.0015989098670297,152.82992963002982,52.66903687575514,45.30687402283928,522.9491944546353,11.316719285783734,173.71321723926386,37.377876405206095,132.83736685697178,14.814693262869687,3.165385916989277,1.006307310419287,8.15133336879445,2.4916666666666667,0.0,69.39924926480087,0.0,63.43811759217092,0.0,6.795762416151,0.0,7.540568147214931,0.0,5.842598062553693,0.0,12.495380092866942,0.0,4.703567686419537
lognormal_60,1.0,1.0,1.5,0.5,1.5,4.5,46.5,1200.0,161.4995386317378,92.10028936693693,1200.0,0.2,0.0001666666666666667,0.49221548977740853,0.49221548977740853,0.49221548977740853,151.4250194488863,55.86804368724249,44.56820659283142,541.1627852524284,11.331128070214755,174.84048911836518,38.721784678586616,132.61865435489491,14.831178155098405,3.1618889585063306,1.0058077538464538,8.169231442745623,2.49425,0.0,69.39924926480084,0.0,63.21940509009404,0.0,6.79685943992134,0.0,10.975795296686242,0.0,5.593505605810203,0.0,8.3117209461174,7.668962802288347e-06,7.043895721088623
lognormal_60,0.5,1.5,1.0,1.0,0.5,4.5,46.5,1200.0,161.57534876881968,92.17609950401882,1200.0,0.3,0.00025,0.5585158386569276,0.5585158386569276,0.5585158386569276,151.32270552056607,56.47247159603497,45.40427617484667,534.222946260658,11.34092418104652,172.08531456143157,35.58639685332569,132.99979485511966,14.840047034032759,3.1607541118572504,1.00412285298624,8.180170069189272,2.495,0.0,69.39924926480086,0.0,63.60054559031876,0.0,3.3981107961593096,0.0,3.8021863330362473,0.0,11.224372306059909,0.0,12.479302031844044,0.0,4.682425386226183
lognormal_60,1.5,0.5,1.0,0.5,1.5,4.5,46.5,1200.0,161.59107474617068,92.1918254813698,1200.0,0.2,0.0001666666666666667,0.3659860247103815,0.3659860247103815,0.3659860247103815,151.33834356867192,57.355173090431684,49.339224014983316,583.3219592756899,11.496781544372812,172.97761676364775,36.57548268562463,133.08769545144412,14.811220170951842,3.1657853110309793,1.0047800742636412,8.150738118990551,2.489916666666667,0.0,69.39924926480089,0.0,63.68844618664322,0.18025811435128028,10.194405109344498,0.0,11.682259400583789,0.0,5.697959546529532,0.0,4.161291975613477,0.0,4.659308539202051
lognormal_60,0.5,1.5,1.5,0.5,1.5,4.5,46.5,1200.0,161.60644985655867,92.2072005917578,1200.0,0.2,0.0001666666666666667,0.6650831678804288,0.6650831678804288,0.6650831678804288,151.74176869664453,55.80386212338499,48.27442672446689,533.6699507048583,11.330679690853444,175.94811862579556,39.87910597236775,132.56814879270584,14.831543551575397,3.1631267228594107,1.0053747064293101,8.167542122286678,2.4955,0.0,69.39924926480086,0.0,63.16889952790497,0.0,3.4049499307619775,0.0,11.526380988721431,0.0,5.484729911856223,0.0,12.44547772477469,1.0845707357551268e-05,7.017556570546074
lognormal_60,1.0,0.5,0.5,1.0,1.5,4.5,46.5,1200.0,161.63814018191067,92.23889091710979,1200.0,0.3,0.00025000000000000006,1.0745356257649807,1.0745356257649807,1.2359859675237446,146.88664166812487,65.22227440950527,44.33654847556578,605.8965593337389,11.328783599109471,172.53501133671685,36.20687797107164,132.8281602212518,14.828756743502865,3.163328531520659,1.0061398110600606,8.165455067588816,2.4938333333333333,0.0,69.39924926480084,0.0,63.428910956450935,0.0,6.806949668136001,0.0,11.577011499233011,0.0,11.325711389387148,0.0,4.149944659121269,0.0,2.347260755194211
lognormal_60,0.5,1.0,1.5,1.0,1.0,4.5,46.5,1200.0,161.81150126348317,92.4122519986823,1200.0,0.1,8.333333333333334e-05,0.3917388941782498,0.3917388941782498,0.3917388941782498,149.4924841470291,60.02139677398198,51.003384810721535,571.9917124750385,11.34005216228453,174.24675576734083,37.96524790367593,132.7805860666729,14.840973959276543,3.163078452226676,1.004924803611822,8.176970703438043,2.496,0.0,69.39924926480086,0.0,63.381336801871996,0.0,3.404349012532445,0.0,7.661961454357636,0.0,11.529757419271302,0.0,8.337644361012574,3.006619810374644e-06,7.031532649882166
lognormal_60,1.5,0.5,1.0,1.0,0.5,4.5,46.5,1200.0,161.86773921398174,92.46848994918088,1200.0,0.2,0.0001666666666666667,0.3659860247103815,0.3659860247103815,0.3659860247103815,151.20681190799823,57.90405335860214,48.72827106919767,584.8169946485949,11.500702987124074,170.4986545985943,34.23880212656191,132.94847482147722,14.812080637679236,3.1657853110309784,1.0047800742636412,8.150848585717949,2.490666666666667,0.0,69.39924926480087,0.0,63.549225556676376,0.18406909037514535,10.203226414209217,0.0,3.7044054742138877,0.0,11.291353558474064,0.0,4.1543671888995535,0.0,4.7013804003900415
lognormal_60,0.5,0.5,1.5,1.0,1.5,4.5,46.5,1200.0,162.1037492435576,92.70449997875671,1200.0,0.5,0.00041666666666666664,2.9590811860326625,2.9590811860326625,2.9590811860326625,148.63898016684647,64.42030309268421,41.880259214892526,632.437375195556,11.319875704909602,174.16665461898177,37.771929060091566,132.89787866810022,14.816722595699556,3.1666650869245867,1.0070968907899522,8.153210617985014,2.48975,0.0,69.39924926480086,0.0,63.49862940329937,0.0,3.3988417115129694,0.0,11.54221551028608,0.0,11.674595889336945,0.0,4.152214618038804,0.0,7.004061330916772
lognormal_60,1.5,1.5,0.5,0.5,0.5,4.5,46.5,1200.0,162.14837253336088,92.74912326856,1200.0,0.0,0.0,0.0,0.0,0.0,154.2192866840888,50.13466142987321,48.22573766823287,483.7756065028804,11.515441918589644,170.6888389520006,34.56312247456688,132.82147469511034,14.819683700913009,3.1657690199343627,1.0049453633670273,8.15688598427829,2.4920833333333334,0.0,69.39924926480089,0.0,63.4222254303095,0.19278691437699594,10.209819226372048,0.0,3.732818852151877,0.0,5.634071626619182,0.0,12.459009554000234,0.0,2.3346163010465517
lognormal_60,1.0,0.5,0.5,1.5,0.5,4.5,46.5,1200.0,162.24685948159737,92.84761021679648,1200.0,0.3,0.00025000000000000006,1.0745356257649807,1.0745356257649807,1.2359859675237446,147.48318793317438,66.6819445067187,44.32091861309851,695.2877144995562,11.32879297708162,170.51840380494784,34.21080942580949,132.80778790141161,14.828599454808346,3.163328531520658,1.0061398110600606,8.165464445560962,2.493666666666667,0.0,69.39924926480084,0.0,63.408538636610785,0.0,6.8071111038149,0.0,3.819021637101308,0.0,17.08209911827067,0.0,4.1663666590319375,0.0,2.336210907590666
lognormal_60,1.5,0.5,0.5,1.0,1.0,4.5,46.5,1200.0,162.2855117340647,92.88626246926384,1200.0,0.5,0.00041666666666666675,0.8052008287091518,0.8052008287091518,1.243702753597892,150.58865399844748,60.18960419897458,45.3142345394313,552.1112000246906,11.542115140390976,172.08299184157062,35.97115856137698,132.80677935375243,14.847169066832162,3.1670777127799643,1.0056332510532102,8.176541436332325,2.497916666666667,0.0,69.39924926480086,0.0,63.40753008895156,0.19849599127868917,10.203004220577743,0.0,7.527947116687022,0.0,11.523160426580947,0.0,4.1640152414552745,0.0,2.3545355647973056
lognormal_60,1.0,0.5,1.5,1.0,1.0,4.5,46.5,1200.0,162.3065854535186,92.90733618871772,1200.0,0.4,0.0003333333333333334,0.902704164828803,0.902704164828803,0.946520784736073,150.26479948746396,60.46617169387671,42.286314889337724,569.7968835547505,11.312718630346293,173.4229652256885,37.2437721465641,132.68228142632412,14.809630283146552,3.1630987281738676,1.0061616528002595,8.149619902172427,2.49075,0.0,69.39924926480086,0.0,63.283032161523224,0.0,6.794768260110127,0.0,7.807847688361856,0.0,11.493497976394284,0.0,4.154111453550956,0.0,6.9935467681468735
lognormal_60,1.0,1.0,0.5,1.0,1.0,4.5,46.5,1200.0,162.32935807646282,92.93010881166197,1200.0,0.3,0.00025,0.4277651888809434,0.4277651888809434,0.4277651888809434,150.1467533902686,60.18810380916892,46.288056066091734,564.3880146653077,11.318710585727858,172.7040696115381,36.379906279801,132.83040135079085,14.812472566674092,3.1587197682678587,1.0025119809462317,8.159990817460002,2.49125,0.0,69.39924926480087,0.0,63.43115208598997,0.0,6.802602236196843,0.0,7.6283777438558715,0.0,11.25869117125616,0.0,8.34792868073043,0.0,2.342306447761696
lognormal_60,0.5,1.0,0.5,1.0,1.5,4.5,46.5,1200.0,162.39138042862703,92.99213116382614,1200.0,0.4,0.0003333333333333334,1.5156667662412602,1.5156667662412602,1.7003524281418685,148.64580636814077,64.23093031000364,43.29243516162829,634.064264266922,11.330527035669549,173.571804356823,37.00467026009997,133.06983568678623,14.827825445606356,3.160208973090335,1.0047984099368068,8.170318062579215,2.4925,0.0,69.39924926480083,0.0,63.67058642198536,0.0,3.402255845741648,0.0,11.702294330654507,0.0,11.239138963471866,0.0,8.310752021974924,0.0,2.3502290982570244
lognormal_60,1.0,1.5,1.5,0.5,1.0,4.5,46.5,1200.0,162.58302115752673,93.18377189272584,1200.0,0.1,8.333333333333334e-05,0.21658613332978333,0.21658613332978333,0.21658613332978333,154.0470373966429,52.70274917564973,48.60846430017268,525.3798414013313,11.327758098470426,175.9929110237341,39.59564366517125,132.8972087401101,14.827816716923177,3.16657297705006,1.007308618452751,8.161185121420365,2.49275,0.0,69.39924926480087,0.0,63.49795947530922,0.0,6.80012678401186,0.0,7.670189940451998,0.0,5.700353483105469,0.0,12.455852964646041,0.0,6.969120492955885
lognormal_60,1.5,1.5,1.0,0.5,0.5,4.5,46.5,1200.0,162.59884341125564,93.19959414645477,1200.0,0.0,0.0,0.0,0.0,0.0,154.4772853065959,50.587517248321625,51.71023017893215,497.1918897573299,11.519272870114555,172.85134066064208,36.8879049512467,132.64702462633323,14.835683953176698,3.167405392947141,1.0054605424970169,8.167734684399209,2.4950833333333335,0.0,69.39924926480084,0.0,63.24777536153239,0.1841327927682097,10.196727456664464,0.0,3.776880089075911,0.0,5.623272675575578,0.0,12.418130403256201,0.0,4.688761533906347
lognormal_60,0.5,1.5,1.5,1.0,0.5,4.5,46.5,1200.0,162.60741427123486,93.20816500643397,1200.0,0.2,0.0001666666666666667,0.6650831678804288,0.6650831678804288,0.6650831678804288,151.59186000317445,57.093962753466755,47.9600368516966,558.8874693794648,11.327382870724298,174.168869871481,37.98645495475772,132.68423726707968,14.825560520367919,3.1625505511006393,1.0050109829769522,8.164832319623661,2.4931666666666668,0.0,69.39924926480087,0.0,63.284988002278816,0.0,3.4025518220089004,0.0,3.7765123318030973,0.0,11.328433155527602,0.0,12.515043588960257,0.0,6.963914056457861
lognormal_60,0.5,0.5,1.0,1.5,1.0,4.5,46.5,1200.0,162.60886714398515,93.2096178791843,1200.0,0.4,0.0003333333333333334,2.0017580697059003,2.0017580697059003,2.4642595731071077,146.71376199038528,69.20674659797287,43.28165272401323,653.6321047768399,11.334804678240122,173.20155466590506,37.28057025599161,132.42146861718894,14.834320470964652,3.164274376738773,1.0048491260578623,8.170530301501353,2.4946666666666664,0.0,69.39924926480083,0.0,63.022219352388035,0.0,3.396015901678548,0.0,7.712416072549978,0.0,17.33263067554656,0.0,4.150140449336439,0.0,4.689367156880087
